case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz
LDC_N380,54872000.0,49635.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,49712.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N400,64000000.0,166634.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,447040000.0
LDC_N380,54872000.0,49944.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,49868.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,49895.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N400,64000000.0,58051.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,447040000.0
LDC_N400,64000000.0,60366.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,447040000.0
LDC_N400,64000000.0,57938.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,447040000.0
LDC_N380,54872000.0,70142.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,68930.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,69951.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,33400.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,33065.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,67064.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,67044.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,66925.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132200.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132371.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132413.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N400,64000000.0,164634.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,447040000.0
