,case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz,time_ms,ms_normed,us_normed,mean_normed,us_mean_normed,merged,bandwidth
1053,LDC_N30,27000,110,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,183600.0,0.11,4.074074074074074e-06,0.004074074074074,4.407407407407407e-06,0.0044074074074074,Fused Cell-Based (NeoN),40.058181818181815
1054,LDC_N30,27000,100,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,183600.0,0.1,3.703703703703704e-06,0.0037037037037037,4.407407407407407e-06,0.0044074074074074,Fused Cell-Based (NeoN),44.064
1055,LDC_N30,27000,102,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,183600.0,0.102,3.7777777777777777e-06,0.0037777777777777,4.407407407407407e-06,0.0044074074074074,Fused Cell-Based (NeoN),43.2
1056,LDC_N30,27000,479,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,183600.0,0.479,1.774074074074074e-05,0.0177407407407407,1.9407407407407407e-05,0.0194074074074074,Global Face-Based (NeoN),9.199164926931106
1057,LDC_N30,27000,470,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,183600.0,0.47,1.7407407407407406e-05,0.0174074074074074,1.9407407407407407e-05,0.0194074074074074,Global Face-Based (NeoN),9.37531914893617
1058,LDC_N30,27000,445,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,183600.0,0.445,1.6481481481481482e-05,0.0164814814814814,1.9407407407407407e-05,0.0194074074074074,Global Face-Based (NeoN),9.902022471910112
1059,LDC_N40,64000,380,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,438400.0,0.38,5.9375e-06,0.0059375,5.8750000000000005e-06,0.005875,Fused Cell-Based (NeoN),27.68842105263158
1060,LDC_N40,64000,359,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,438400.0,0.359,5.609375e-06,0.005609375,5.8750000000000005e-06,0.005875,Fused Cell-Based (NeoN),29.30807799442897
1061,LDC_N40,64000,368,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,438400.0,0.368,5.75e-06,0.00575,5.8750000000000005e-06,0.005875,Fused Cell-Based (NeoN),28.591304347826085
1062,LDC_N40,64000,1066,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,438400.0,1.066,1.665625e-05,0.01665625,1.68359375e-05,0.0168359375,Global Face-Based (NeoN),9.87016885553471
1063,LDC_N40,64000,1057,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,438400.0,1.057,1.6515625e-05,0.016515625,1.68359375e-05,0.0168359375,Global Face-Based (NeoN),9.954210028382214
1064,LDC_N40,64000,1039,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,438400.0,1.039,1.6234375e-05,0.016234375,1.68359375e-05,0.0168359375,Global Face-Based (NeoN),10.126660250240615
1065,LDC_N50,125000,397,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,0.397,3.176e-06,0.003176,3.1e-06,0.0031,Fused Cell-Based (NeoN),51.98992443324937
1066,LDC_N50,125000,386,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,0.386,3.088e-06,0.003088,3.1e-06,0.0031,Fused Cell-Based (NeoN),53.47150259067357
1067,LDC_N50,125000,385,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,0.385,3.08e-06,0.00308,3.1e-06,0.0031,Fused Cell-Based (NeoN),53.61038961038961
1068,LDC_N50,125000,1169,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.169,9.352e-06,0.009352,9.508e-06,0.0095079999999999,Global Face-Based (NeoN),17.65611633875107
1069,LDC_N50,125000,1164,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.164,9.312e-06,0.009312,9.508e-06,0.0095079999999999,Global Face-Based (NeoN),17.7319587628866
1070,LDC_N50,125000,1152,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.152,9.216e-06,0.009216,9.508e-06,0.0095079999999999,Global Face-Based (NeoN),17.916666666666668
1071,LDC_N60,216000,491,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,0.491,2.273148148148148e-06,0.0022731481481481,2.268518518518519e-06,0.0022685185185185,Fused Cell-Based (NeoN),72.85050916496945
1072,LDC_N60,216000,489,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,0.489,2.263888888888889e-06,0.0022638888888888,2.268518518518519e-06,0.0022685185185185,Fused Cell-Based (NeoN),73.14846625766872
1073,LDC_N60,216000,491,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,0.491,2.273148148148148e-06,0.0022731481481481,2.268518518518519e-06,0.0022685185185185,Fused Cell-Based (NeoN),72.85050916496945
1074,LDC_N60,216000,1353,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.353,6.263888888888889e-06,0.0062638888888888,6.307870370370371e-06,0.0063078703703703,Global Face-Based (NeoN),26.437250554323725
1075,LDC_N60,216000,1339,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.339,6.199074074074074e-06,0.006199074074074,6.307870370370371e-06,0.0063078703703703,Global Face-Based (NeoN),26.713666915608663
1076,LDC_N60,216000,1325,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.325,6.134259259259259e-06,0.0061342592592592,6.307870370370371e-06,0.0063078703703703,Global Face-Based (NeoN),26.995924528301888
1077,LDC_N70,343000,591,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,0.591,1.7230320699708457e-06,0.0017230320699708,1.7128279883381923e-06,0.0017128279883381,Fused Cell-Based (NeoN),96.30862944162436
1078,LDC_N70,343000,578,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,0.578,1.6851311953352768e-06,0.0016851311953352,1.7128279883381923e-06,0.0017128279883381,Fused Cell-Based (NeoN),98.47474048442906
1079,LDC_N70,343000,589,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,0.589,1.717201166180758e-06,0.0017172011661807,1.7128279883381923e-06,0.0017128279883381,Fused Cell-Based (NeoN),96.63565365025468
1080,LDC_N70,343000,1617,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.617,4.714285714285714e-06,0.0047142857142857,4.724489795918367e-06,0.0047244897959183,Global Face-Based (NeoN),35.2
1081,LDC_N70,343000,1578,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.578,4.600583090379009e-06,0.004600583090379,4.724489795918367e-06,0.0047244897959183,Global Face-Based (NeoN),36.06996197718631
1082,LDC_N70,343000,1570,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.57,4.577259475218659e-06,0.0045772594752186,4.724489795918367e-06,0.0047244897959183,Global Face-Based (NeoN),36.25375796178344
1083,LDC_N80,512000,729,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,0.729,1.423828125e-06,0.001423828125,1.41796875e-06,0.00141796875,Fused Cell-Based (NeoN),116.72757201646093
1084,LDC_N80,512000,726,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,0.726,1.41796875e-06,0.00141796875,1.41796875e-06,0.00141796875,Fused Cell-Based (NeoN),117.2099173553719
1085,LDC_N80,512000,708,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,0.708,1.3828125e-06,0.0013828125,1.41796875e-06,0.00141796875,Fused Cell-Based (NeoN),120.18983050847456
1086,LDC_N80,512000,1939,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,1.939,3.787109375e-06,0.003787109375,3.791015625e-06,0.003791015625,Global Face-Based (NeoN),43.885714285714286
1087,LDC_N80,512000,1884,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,1.884,3.6796875e-06,0.0036796875,3.791015625e-06,0.003791015625,Global Face-Based (NeoN),45.16687898089172
1088,LDC_N80,512000,1875,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,1.875,3.662109375e-06,0.003662109375,3.791015625e-06,0.003791015625,Global Face-Based (NeoN),45.38368
1089,LDC_N90,729000,923,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,0.923,1.2661179698216735e-06,0.0012661179698216,1.253772290809328e-06,0.0012537722908093,Fused Cell-Based (NeoN),131.42535211267605
1090,LDC_N90,729000,927,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,0.927,1.271604938271605e-06,0.0012716049382716,1.253772290809328e-06,0.0012537722908093,Fused Cell-Based (NeoN),130.85825242718445
1091,LDC_N90,729000,928,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,0.928,1.2729766803840878e-06,0.001272976680384,1.253772290809328e-06,0.0012537722908093,Fused Cell-Based (NeoN),130.71724137931034
1092,LDC_N90,729000,2663,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,2.663,3.6529492455418377e-06,0.0036529492455418,3.5377229080932783e-06,0.0035377229080932,Global Face-Based (NeoN),45.552234322193016
1093,LDC_N90,729000,2627,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,2.627,3.603566529492455e-06,0.0036035665294924,3.5377229080932783e-06,0.0035377229080932,Global Face-Based (NeoN),46.176475066615914
1094,LDC_N90,729000,2600,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,2.6,3.5665294924554186e-06,0.0035665294924554,3.5377229080932783e-06,0.0035377229080932,Global Face-Based (NeoN),46.656
1095,LDC_N100,1000000,1172,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,1.172,1.172e-06,0.001172,1.129e-06,0.001129,Fused Cell-Based (NeoN),142.1160409556314
1096,LDC_N100,1000000,1166,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,1.166,1.166e-06,0.001166,1.129e-06,0.001129,Fused Cell-Based (NeoN),142.84734133790738
1097,LDC_N100,1000000,1174,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,1.174,1.174e-06,0.001174,1.129e-06,0.001129,Fused Cell-Based (NeoN),141.87393526405452
1098,LDC_N100,1000000,2973,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,2.973,2.9729999999999997e-06,0.002973,2.8769999999999997e-06,0.002877,Global Face-Based (NeoN),56.02421796165489
1099,LDC_N100,1000000,2934,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,2.934,2.934e-06,0.002934,2.8769999999999997e-06,0.002877,Global Face-Based (NeoN),56.76891615541922
1100,LDC_N100,1000000,2923,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,2.923,2.923e-06,0.002923,2.8769999999999997e-06,0.002877,Global Face-Based (NeoN),56.98255217242559
1101,LDC_N110,1331000,1449,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,9244400.0,1.449,1.088655146506386e-06,0.0010886551465063,1.0792637114951163e-06,0.0010792637114951,Fused Cell-Based (NeoN),153.1163561076605
1102,LDC_N110,1331000,1449,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,9244400.0,1.449,1.088655146506386e-06,0.0010886551465063,1.0792637114951163e-06,0.0010792637114951,Fused Cell-Based (NeoN),153.1163561076605
1103,LDC_N110,1331000,1443,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,9244400.0,1.443,1.0841472577009769e-06,0.0010841472577009,1.0792637114951163e-06,0.0010792637114951,Fused Cell-Based (NeoN),153.75301455301457
1104,LDC_N110,1331000,3907,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,9244400.0,3.907,2.9353869271224644e-06,0.0029353869271224,2.896318557475582e-06,0.0028963185574755,Global Face-Based (NeoN),56.78669055541336
1105,LDC_N110,1331000,3864,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,9244400.0,3.864,2.903080390683696e-06,0.0029030803906836,2.896318557475582e-06,0.0028963185574755,Global Face-Based (NeoN),57.41863354037267
1106,LDC_N110,1331000,3862,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,9244400.0,3.862,2.9015777610818933e-06,0.0029015777610818,2.896318557475582e-06,0.0028963185574755,Global Face-Based (NeoN),57.448368720870015
1107,LDC_N120,1728000,1774,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,12009600.0,1.774,1.0266203703703705e-06,0.0010266203703703,1.0289351851851852e-06,0.0010289351851851,Fused Cell-Based (NeoN),162.4748590755355
1108,LDC_N120,1728000,1785,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,12009600.0,1.785,1.032986111111111e-06,0.0010329861111111,1.0289351851851852e-06,0.0010289351851851,Fused Cell-Based (NeoN),161.47361344537816
1109,LDC_N120,1728000,1782,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,12009600.0,1.782,1.03125e-06,0.00103125,1.0289351851851852e-06,0.0010289351851851,Fused Cell-Based (NeoN),161.74545454545455
1110,LDC_N120,1728000,4747,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,12009600.0,4.747,2.7471064814814815e-06,0.0027471064814814,2.6970486111111113e-06,0.0026970486111111,Global Face-Based (NeoN),60.718432694333266
1111,LDC_N120,1728000,4699,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,12009600.0,4.699,2.7193287037037035e-06,0.0027193287037037,2.6970486111111113e-06,0.0026970486111111,Global Face-Based (NeoN),61.33866780165993
1112,LDC_N120,1728000,4691,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,12009600.0,4.691,2.714699074074074e-06,0.002714699074074,2.6970486111111113e-06,0.0026970486111111,Global Face-Based (NeoN),61.443274355148155
1113,LDC_N130,2197000,2163,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,15277600.0,2.163,9.845243513882566e-07,0.0009845243513882,9.786071916249432e-07,0.0009786071916249,Fused Cell-Based (NeoN),169.51567267683774
1114,LDC_N130,2197000,2162,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,15277600.0,2.162,9.840691852526172e-07,0.0009840691852526,9.786071916249432e-07,0.0009786071916249,Fused Cell-Based (NeoN),169.5940795559667
1115,LDC_N130,2197000,2155,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,15277600.0,2.155,9.808830223031406e-07,0.0009808830223031,9.786071916249432e-07,0.0009786071916249,Fused Cell-Based (NeoN),170.14496519721578
1116,LDC_N130,2197000,6259,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,15277600.0,6.259,2.8488848429676833e-06,0.0028488848429676,2.828402366863905e-06,0.0028284023668639,Global Face-Based (NeoN),58.581626457900626
1117,LDC_N130,2197000,6212,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,15277600.0,6.212,2.8274920345926263e-06,0.0028274920345926,2.828402366863905e-06,0.0028284023668639,Global Face-Based (NeoN),59.024855119124275
1118,LDC_N130,2197000,6211,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,15277600.0,6.211,2.827036868456987e-06,0.0028270368684569,2.828402366863905e-06,0.0028284023668639,Global Face-Based (NeoN),59.03435839639349
1119,LDC_N140,2744000,2629,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,19090400.0,2.629,9.580903790087464e-07,0.0009580903790087,9.579081632653062e-07,0.0009579081632653,Fused Cell-Based (NeoN),174.27523773297833
1120,LDC_N140,2744000,2622,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,19090400.0,2.622,9.55539358600583e-07,0.0009555393586005,9.579081632653062e-07,0.0009579081632653,Fused Cell-Based (NeoN),174.74050343249428
1121,LDC_N140,2744000,2628,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,19090400.0,2.628,9.577259475218658e-07,0.0009577259475218,9.579081632653062e-07,0.0009579081632653,Fused Cell-Based (NeoN),174.34155251141553
1122,LDC_N140,2744000,6789,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,19090400.0,6.789,2.474125364431487e-06,0.0024741253644314,2.444606413994169e-06,0.0024446064139941,Global Face-Based (NeoN),67.48705258506408
1123,LDC_N140,2744000,6754,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,19090400.0,6.754,2.4613702623906704e-06,0.0024613702623906,2.444606413994169e-06,0.0024446064139941,Global Face-Based (NeoN),67.83677820550784
1124,LDC_N140,2744000,6742,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,19090400.0,6.742,2.456997084548105e-06,0.0024569970845481,2.444606413994169e-06,0.0024446064139941,Global Face-Based (NeoN),67.95752002373183
1125,LDC_N150,3375000,3128,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,23490000.0,3.128,9.268148148148148e-07,0.0009268148148148,9.296296296296296e-07,0.0009296296296296,Fused Cell-Based (NeoN),180.230179028133
1126,LDC_N150,3375000,3136,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,23490000.0,3.136,9.291851851851852e-07,0.0009291851851851,9.296296296296296e-07,0.0009296296296296,Fused Cell-Based (NeoN),179.7704081632653
1127,LDC_N150,3375000,3139,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,23490000.0,3.139,9.30074074074074e-07,0.000930074074074,9.296296296296296e-07,0.0009296296296296,Fused Cell-Based (NeoN),179.59859827970692
1128,LDC_N150,3375000,9174,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,23490000.0,9.174,2.718222222222222e-06,0.0027182222222222,2.671851851851852e-06,0.0026718518518518,Global Face-Based (NeoN),61.45192936559843
1129,LDC_N150,3375000,9131,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,23490000.0,9.131,2.7054814814814817e-06,0.0027054814814814,2.671851851851852e-06,0.0026718518518518,Global Face-Based (NeoN),61.74132077538057
1130,LDC_N150,3375000,9113,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,23490000.0,9.113,2.700148148148148e-06,0.0027001481481481,2.671851851851852e-06,0.0026718518518518,Global Face-Based (NeoN),61.8632722484363
1131,LDC_N160,4096000,3769,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,28518400.0,3.769,9.20166015625e-07,0.000920166015625,9.35791015625e-07,0.000935791015625,Fused Cell-Based (NeoN),181.59766516317325
1132,LDC_N160,4096000,3849,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,28518400.0,3.849,9.39697265625e-07,0.000939697265625,9.35791015625e-07,0.000935791015625,Fused Cell-Based (NeoN),177.823226812159
1133,LDC_N160,4096000,3820,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,28518400.0,3.82,9.326171875e-07,0.0009326171875,9.35791015625e-07,0.000935791015625,Fused Cell-Based (NeoN),179.17319371727748
1134,LDC_N160,4096000,10991,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,28518400.0,10.991,2.683349609375e-06,0.002683349609375,2.670654296875e-06,0.002670654296875,Global Face-Based (NeoN),62.27291420252934
1135,LDC_N160,4096000,10981,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,28518400.0,10.981,2.680908203125e-06,0.002680908203125,2.670654296875e-06,0.002670654296875,Global Face-Based (NeoN),62.329623895820056
1136,LDC_N160,4096000,10997,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,28518400.0,10.997,2.684814453125e-06,0.002684814453125,2.670654296875e-06,0.002670654296875,Global Face-Based (NeoN),62.23893789215241
1137,LDC_N170,4913000,4477,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,34217600.0,4.477,9.112558518216976e-07,0.0009112558518216,9.11764705882353e-07,0.0009117647058823,Fused Cell-Based (NeoN),183.4314049586777
1138,LDC_N170,4913000,4586,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,34217600.0,4.586,9.334418888662732e-07,0.0009334418888662,9.11764705882353e-07,0.0009117647058823,Fused Cell-Based (NeoN),179.07160924552988
1139,LDC_N170,4913000,4482,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,34217600.0,4.482,9.122735599430084e-07,0.000912273559943,9.11764705882353e-07,0.0009117647058823,Fused Cell-Based (NeoN),183.22677376171353
1140,LDC_N170,4913000,13571,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,34217600.0,13.571,2.762263382861795e-06,0.0027622633828617,2.7512721351516384e-06,0.0027512721351516,Global Face-Based (NeoN),60.51303514847837
1141,LDC_N170,4913000,13531,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,34217600.0,13.531,2.754121717891309e-06,0.0027541217178913,2.7512721351516384e-06,0.0027512721351516,Global Face-Based (NeoN),60.69192225260513
1142,LDC_N170,4913000,13527,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,34217600.0,13.527,2.75330755139426e-06,0.0027533075513942,2.7512721351516384e-06,0.0027512721351516,Global Face-Based (NeoN),60.709869150587714
1143,LDC_N180,5832000,5196,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,40629600.0,5.196,8.909465020576131e-07,0.0008909465020576,8.975480109739369e-07,0.0008975480109739,Fused Cell-Based (NeoN),187.6655889145497
1144,LDC_N180,5832000,5209,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,40629600.0,5.209,8.931755829903977e-07,0.0008931755829903,8.975480109739369e-07,0.0008975480109739,Fused Cell-Based (NeoN),187.1972355538491
1145,LDC_N180,5832000,5317,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,40629600.0,5.317,9.116941015089164e-07,0.0009116941015089,8.975480109739369e-07,0.0008975480109739,Fused Cell-Based (NeoN),183.3948467180741
1146,LDC_N180,5832000,13976,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,40629600.0,13.976,2.396433470507545e-06,0.0023964334705075,2.3808299039780523e-06,0.002380829903978,Global Face-Based (NeoN),69.77034917000573
1147,LDC_N180,5832000,13925,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,40629600.0,13.925,2.3876886145404663e-06,0.0023876886145404,2.3808299039780523e-06,0.002380829903978,Global Face-Based (NeoN),70.025881508079
1148,LDC_N180,5832000,13880,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,40629600.0,13.88,2.3799725651577506e-06,0.0023799725651577,2.3808299039780523e-06,0.002380829903978,Global Face-Based (NeoN),70.2529106628242
1149,LDC_N190,6859000,6118,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,47796400.0,6.118,8.919667590027701e-07,0.0008919667590027,8.921854497740196e-07,0.000892185449774,Fused Cell-Based (NeoN),187.49813664596277
1150,LDC_N190,6859000,6121,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,47796400.0,6.121,8.924041405452691e-07,0.0008924041405452,8.921854497740196e-07,0.000892185449774,Fused Cell-Based (NeoN),187.4062408103251
1151,LDC_N190,6859000,6138,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,47796400.0,6.138,8.948826359527628e-07,0.0008948826359527,8.921854497740196e-07,0.000892185449774,Fused Cell-Based (NeoN),186.8871945259042
1152,LDC_N190,6859000,15538,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,47796400.0,15.538,2.265344802449337e-06,0.0022653448024493,2.246245808426884e-06,0.0022462458084268,Global Face-Based (NeoN),73.82633543570601
1153,LDC_N190,6859000,15497,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,47796400.0,15.497,2.259367254701851e-06,0.0022593672547018,2.246245808426884e-06,0.0022462458084268,Global Face-Based (NeoN),74.02165580434922
1154,LDC_N190,6859000,15500,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,47796400.0,15.5,2.25980463624435e-06,0.0022598046362443,2.246245808426884e-06,0.0022462458084268,Global Face-Based (NeoN),74.00732903225807
1155,LDC_N10,1000,123,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,6400.0,0.123,0.000123,0.123,0.0001025,0.1025,Fused Cell-Based (NeoN),1.248780487804878
1156,LDC_N10,1000,123,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,6400.0,0.123,0.000123,0.123,0.0001025,0.1025,Fused Cell-Based (NeoN),1.248780487804878
1157,LDC_N10,1000,109,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,6400.0,0.109,0.0001089999999999,0.109,0.0001025,0.1025,Fused Cell-Based (NeoN),1.4091743119266056
1158,LDC_N10,1000,516,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,6400.0,0.516,0.000516,0.516,0.000473,0.473,Global Face-Based (NeoN),0.2976744186046511
